name,keyword,category,inventory,price_cut,price_origin,price_sale,discount,dis_num,favor_num,des_score,price_score,quality_score,service_score,dif,包邮,双十一,新款,韩版,英伦,欧美,冬装,礼盒,明星,均码,通勤,学院,情侣,dis_price,discount1,discount21,discount22,discount23,discount24,discount25,双十一红包,满减券,其他优惠,dis_num1,dis_strength,dis_strength1,easy_satisfy,easy_satisfy1
套头针织衫秋冬打底衫毛衣圆领修身韩版时尚青年学生线衣打底男装,"165/48/S 170/50/M 175/52/L 180/54/XL 185/56/XXL 常规袖 水洗,撞色 基本款,运动 针织 修身 常规款 圆领 条纹 长袖 红色 白色 上青",男装,2996,-2.5,440,87.5,购物满50元包邮 购物满300元立减20元 购物满150元立减10元 购物满5元立减5元,4,1,4.61,4.57,4.6,4.65,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0.198863636,1,0,1,0,0,1,0,1,1,>2种优惠,0.377777778,1,0.058823529,"(0,1]"
缇语萱冬季新款羊皮毛一体女雪地靴圆头防滑真皮加绒保暖棉鞋,"黑色 粉红色 34 35 36 37 38 39 40 可定制 41可定制 42可定制 43可定制 串珠 黑色,粉红色 低跟（1-3CM） 韩系,欧美 牛筋底 羊皮毛一体 反绒 其他,花朵 头层牛皮 秋冬 套脚",女鞋,1996,-280.5075,876,583.2775,购物满200元立减10元,1,74,4.74,4.71,4.75,4.76,3,0,0,1,1,0,1,1,0,0,0,0,0,0,0.665841895,1,0,1,0,0,0,0,1,0,不超过1种优惠,0.05,1,0.660567427,"(0,1]"
缇语萱高跟鞋马靴系带拉链长靴真皮粗跟中跟高筒靴棕色英伦女靴,"黑色薄绒 棕色薄绒 黑色厚绒 棕色厚绒 34 35 36 37 38 39 尖头 棕色,黑色 过膝靴 高跟（5-8CM） 合成革 韩系,欧美 橡胶底 超纤 粗跟 漆皮,压纹（压花） 其他 过膝 头层牛皮 秋冬 系带"">更多参数<i></i></a>",女鞋,2377,-276.675,876,573.675,购物满200元立减10元,1,370,4.74,4.71,4.75,4.76,4,0,0,0,1,1,1,1,0,0,0,0,0,0,0.654880137,1,0,1,0,0,0,0,1,0,不超过1种优惠,0.05,1,0.673400673,"(0,1]"
缇语萱棕色休闲马丁靴真皮女靴粗跟低跟长靴系带拉链平底高筒靴,"黑色 棕色 黑色厚绒 棕色厚绒 34 35 36 37 38 39 方头 棕色,黑色 长筒靴 中跟（3-5CM） 合成革 韩系,欧美 橡胶底 人造短毛绒 粗跟 压纹（压花） 其他 长筒 头层牛皮 秋冬 拉链,系带"">更多参数<i></i></a>",女鞋,2390,-276.675,876,573.675,购物满200元立减10元,1,189,4.74,4.71,4.75,4.76,8,0,0,0,1,0,1,1,0,0,0,0,0,0,0.654880137,1,0,1,0,0,0,0,1,0,不超过1种优惠,0.05,1,0.673400673,"(0,1]"
天然冰种海蓝宝水晶手链女士韩版爱情石手串饰品时尚典雅, 其它形状/图案 未镶嵌 ,女士配饰,1,0,1425,1425,NO INF,0,1,4.46,4.4,4.4,4.43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
甜美带坠红色樱桃项链韩版黑色蝴蝶结毛衣链长款女士配饰品首饰,"草莓/西瓜/水果 合金镶嵌人工宝石/半宝石 否 是 韩范,韩国风,韩系 其它样式 51cm-80cm 合金 合金/镀银/镀金",女士配饰,1,0,18.9,18.9,NO INF,0,1,4.57,4.56,4.53,4.56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
威莱斯顿正品瑞士手表钢带间金钨钢休闲双日历指针韩版男表石英表,"厂家正品直销 间金黑面 间金白色 银带黑面 银带白面 潮流时尚 钨钢 圆型 其他,水钻 24小时指示",男士饰品,2000,0,432,302.4,购物满100元立减2元 购物满300元立减10元 购物满1000元立减50元 购物满300元立减50元,4,0,4.68,4.64,4.66,4.66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7,1,0,1,0,0,0,0,1,0,>2种优惠,0.0675,1,0.330687831,"(0,1]"
威莱斯顿正品新款复古精钢防水皮带男士腕表手表男表,"厂家正品直销 白盘金壳棕皮 银圈白面棕皮 螺钉白面 螺钉黑面 玫金圈黑面 白圈白面棕皮 银圈黑面 银圈白面 玫金圈白面蓝针 潮流时尚 真皮 圆型 复古,其他,精钢,大表盘 24小时指示",男士饰品,4500,0,332,232.4,购物满100元立减2元 购物满300元立减10元 购物满1000元立减50元 购物满300元立减50元,4,2,4.68,4.64,4.66,4.66,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7,1,0,1,0,0,0,0,1,0,>2种优惠,0.0675,1,0.430292599,"(0,1]"
威莱斯顿正品新款镂空进口机芯全自动机械表商务防水男表," 厂家正品直销 潮流时尚 钢 圆型 其他,精钢,大表盘 陀飞轮 ",男士饰品,3000,0,1378,964.6,购物满100元立减2元 购物满300元立减10元 购物满1000元立减50元 购物满300元立减50元,4,0,4.68,4.64,4.66,4.66,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7,1,0,1,0,0,0,0,1,0,>2种优惠,0.0675,1,0.103669915,"(0,1]"
威龙手表男士全自动机械表镂空背透男表皮带学生手表商务钢带腕表," 厂家正品直销 钢带黑面 钢带白面 钢带蓝玻璃黑面 皮带白面 皮带黑面 皮带蓝玻璃黑面 皮带金色 潮流时尚 钢 圆型 复古,精钢,镂空,大表盘 陀飞轮 ",男士饰品,3499,-1.028571429,256,179.0285714,购物满100元立减2元 购物满300元立减10元 购物满1000元立减50元 购物满300元立减50元,4,1,4.68,4.64,4.66,4.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699330357,1,0,1,0,0,0,0,1,0,>2种优惠,0.0675,1,0.561797753,"(0,1]"
卫衣女装韩版秋冬季学生套头宽松BF加绒加厚季中长款闺蜜装外套,"MLXLXXL 常规袖 韩系,通勤（OL） 棉 棉内胆 宽松 藏青 中长款（66-80cm） 套头 圆领 长袖 其他,拼接,印染 印花/花卉,字母/文字/数字 秋冬",女装,1341,-4.2,66,46.2,11.11红包最高再抵           5.00元,2,1353,4.7,4.71,4.67,4.71,281,0,0,0,1,0,0,1,0,0,0,1,0,0,0.7,1,1,0,0,0,0,1,0,0,2种优惠,0,0,0,0
文森特原创韩版中长款纯色青年风衣英伦秋冬男士毛呢宽松外套大衣, M L XL XXL S 夹棉 欧美 毛呢 宽松 长款 西装领 纯色 主图灰色(无扣） 黑色有纽扣 驼色有纽扣 黑色（有扣加棉） 驼色（有扣加棉） 主图灰色（无扣加棉）,男装,2713,-3.8,384,268.8,购物满199元立减8元 购物满399元立减20元 购物满899元立减80元 购物满2件打9折 购物满3件打8.50折 购物满4件打8折 活动商品买4件免1件,7,165,4.73,4.68,4.7,4.7,55,0,0,0,1,1,1,1,0,0,0,0,0,0,0.7,1,0,1,1,1,0,0,1,1,>2种优惠,0.059771361,1,0.750943396,"(0,1]"
西西小可*女装秋季新款宽松显瘦系带长款外套军绿色收腰风衣女,"SML 常规袖 街头（潮人）,欧美 棉 普通 H型（直身） 军绿色 长款（81-100cm） 系带 翻领 长袖 纯色 秋季",女装,589,-0.2,336,235.2,11.11红包最高再抵           25.00元,2,165,4.78,4.75,4.8,4.78,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.7,1,1,0,0,0,0,1,0,0,2种优惠,0,0,0,0
夏季时尚长款毛衣链百搭简约衣服配饰日韩流行项链吊坠女士饰品,小熊/小猪/小动物 纯银镶嵌宝石 否 是 新浪漫主义 圆珠链 51cm-80cm 合金 合金/镀银/镀金,女士配饰,1,-0.003333333,28.89333333,28.89333333,NO INF,0,1,4.59,4.52,4.56,4.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
显瘦紧腿过膝靴冬季高跟长靴坡跟靴子长筒靴保暖弹力靴骑士靴,"黑色 34 35 36 37 38 39 40码【定制3天不支持退换】 41码【定制3天不支持退换】 42码【定制3天不支持退换】 43码【定制3天不支持退换】 圆头 金属装饰 黑色 长筒靴（中筒靴） 高跟（5-8CM） 绒面 轻熟,欧美 橡胶底 人造短毛绒 坡跟 磨砂 纯色 过膝 绒面 秋冬 拉链",女鞋,2061,-4.8,256,126.8,购物满168元立减5元,1,4639,4.82,4.81,4.8,4.81,189,0,0,0,0,0,1,1,0,0,0,0,0,0,0.4953125,1,0,1,0,0,0,0,1,0,不超过1种优惠,0.029761905,0,1.37704918,"(1,2]"
显瘦能手英伦风气质磨砂牛皮高跟短靴切尔西靴,"黑色 浅棕色 34 35 36 37 38 39 方头 英伦风,切尔西靴 浅棕色,黑色 短靴 高跟（5-8CM） 反毛皮 欧美,韩系 橡胶底 人造短毛绒 粗跟 反绒,磨砂 纯色 短筒 头层牛皮 秋冬 套脚,扣带",女鞋,9970,0,335,232,购物满299元立减20元,1,7037,4.87,4.86,4.86,4.88,12,0,0,0,1,1,1,1,0,0,0,0,0,0,0.692537313,1,0,1,0,0,0,0,1,0,不超过1种优惠,0.066889632,1,1.288793103,"(1,2]"
香港Artmi阿特蜜钉珠抽绳简约可爱个性蝴蝶结水桶女士单肩包, ,女士配饰,9,-18,232,232,NO INF,0,9,4.81,4.77,4.81,4.81,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
香港Artmi阿特蜜韩版潮可爱趣味长颈鹿动物图案女士双肩背包, ,女士配饰,9,-30.75,258.75,258.75,NO INF,0,9,4.81,4.77,4.81,4.81,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
香港Artmi阿特蜜猫咪印花可爱甜美淑女锁扣手拿女士长款钱包, ,女士配饰,15,-22.4925,187.4925,187.4925,NO INF,0,15,4.81,4.77,4.81,4.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
香港Artmi阿特蜜玫粉撞色拉链小桃心五金三卡位少女系零钱包, ,女士配饰,4,-4.5,56.5,56.5,NO INF,0,4,4.81,4.77,4.81,4.81,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
香港Artmi阿特蜜新款日韩粉色手拿女士两折软短款钱包, ,女士配饰,8,0,126,126,NO INF,0,8,4.81,4.77,4.81,4.81,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
香港Artmi阿特蜜新款甜美淑女金粉色时尚韩版女士单肩小方包, ,女士配饰,38,-44.25,223.25,223.25,NO INF,0,38,4.81,4.77,4.81,4.81,5,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
香港Artmi卡通萌趣经典黑白百搭可爱复古锁扣新款女士单肩包, ,女士配饰,57,-15.76875,178.73875,178.73875,NO INF,0,57,4.81,4.77,4.81,4.81,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
香港女神小香风Kimio镶钻流苏女士链条手表配饰水钻腕表, 潮流时尚 ,女士配饰,6,0,217.7,217.7,NO INF,0,6,4.67,4.64,4.64,4.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
香奈儿Chanel男士极限运动淡香水100ml, 均码 ,男装,96,0,1599,895.44,购物满699元立减50元,1,0,4.73,4.71,4.72,4.73,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.56,1,0,1,0,0,0,0,1,0,不超过1种优惠,0.071530758,1,0.780621817,"(0,1]"
想瘦吗？性感显瘦尖头高跟瘦腿弹力靴女过膝靴长靴真皮细跟长筒靴,"黑色【6cm跟高】 黑色【10cm跟高】 34 35 36 37 38 39 尖头 拉链 黑色 长筒靴（中筒靴） 高跟（5-8cm） 反毛皮 性感,欧美 橡胶底 人造短毛绒 细跟 反绒,磨砂 纯色 过膝 羊皮 冬季 拉链",女鞋,1148,-5,595,233,购物满388元立减20元,1,472,4.73,4.71,4.72,4.74,32,0,0,0,0,0,1,1,0,0,0,0,0,0,0.391596639,1,0,1,0,0,0,0,1,0,不超过1种优惠,0.051546392,1,1.701754386,"(1,2]"
小红鞋爆米花运动鞋小白鞋松糕秋冬新款休闲鞋高帮学生红色椰子鞋,"黑色 红色 35 36 37 38 39 标准尺码 圆头 厚底内增高,绑带（系带） 黑色,红色 中跟（3-5cm） 百搭,韩系 橡胶底 布 厚底（松糕） 拼接,编织 纯色 弹力布 秋冬 系带,绑带",女鞋,11846,-14.07142857,211,142.0714286,NO INF,0,3043,4.81,4.79,4.81,4.78,96,0,0,1,1,0,0,1,0,0,0,0,0,0,0.673324306,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
小清新姐妹装韩版纯色v领上衣长袖T恤女装秋冬修身显瘦打底小衫,"SMLXLXXL 常规袖 小清新,韩系 棉 修身 黑色,白色 常规款（51-65cm） V领 长袖 其他,纯色 其他,纯色 春秋",女装,14852,-0.3,29,20.3,11.11红包最高再抵           3.00元,2,108,4.68,4.71,4.68,4.73,38,0,0,0,1,0,0,1,0,0,0,0,0,0,0.7,1,1,0,0,0,0,1,0,0,2种优惠,0,0,0,0
新款IK阿帕琦全自动机械表镂空手表男表夜光腕表男士皮带手表," 厂家正品直销 幻彩黒壳黑面金机黑皮带DD机 幻彩白壳夜光面金机深啡皮带DD机 幻彩白壳黑面金机深啡皮带DD机 潮流时尚 真皮 圆型 其他,镂空,大表盘 夜光 ",男士饰品,1498,-45.1,333,233.1,购物满100元立减2元 购物满300元立减10元 购物满1000元立减50元 购物满300元立减50元,4,2,4.67,4.58,4.6,4.59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7,1,0,1,0,0,0,0,1,0,>2种优惠,0.0675,1,0.531914894,"(0,1]"
新款阿帕琦多功能男士手表IK休闲男表全自动机械表时尚潮流腕表," 厂家正品直销 潮流时尚 精钢 圆型 其他,精钢,大表盘 日历 ",男士饰品,2500,0,730,511,购物满100元立减2元 购物满300元立减10元 购物满1000元立减50元 购物满300元立减50元,4,0,4.68,4.64,4.66,4.66,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7,1,0,1,0,0,0,0,1,0,>2种优惠,0.0675,1,0.195694716,"(0,1]"
新款潮中长款套头毛衣秋冬季迷彩拼色针织衫韩版外套女装,"均码 常规袖 韩系,学院 针织 厚款 宽松 军绿色,红色 中长款（66-80cm） 套头 圆领 长袖 拼色,编织 迷彩 秋冬",女装,1530,-10,196,98,11.11红包最高再抵           10.00元,2,2462,4.84,4.81,4.82,4.83,32,0,0,1,1,0,0,1,0,0,1,0,1,0,0.5,1,1,0,0,0,0,1,0,0,2种优惠,0,0,0,0
新款纯色长款棉衣青年日系连帽插肩斗篷棉服男士潮流冬季外套棉袄,"M L XL 2XL 插肩袖 其它 日韩,欧美 其它材质,棉 直身 常规 连帽 其他,纯色 长袖 黑色",男装,1997,0,540,368,购物满99元立减5元 购物满198元立减10元 购物满298元立减15元 购物满498元立减30元,4,24,4.84,4.79,4.83,4.84,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0.681481481,1,0,1,0,0,0,0,1,0,>2种优惠,0.052896659,1,0.269021739,"(0,1]"
新款韩版潮流男款时尚手表钢带石英表男式休闲男表男士商务," 均码 职场中性,休闲运动风,英伦风,英伦学院风,时尚中性,休闲中性 不锈钢 白色 黄色 黑色 橙色",男装,800,0,1240,868,购物满99元立减2元 购物满199元立减6元 购物满299元立减10元,3,2,4.73,4.72,4.7,4.68,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0.7,1,0,1,0,0,0,0,1,0,>2种优惠,0.02793253,0,0.1140553,"(0,1]"
新款韩版潮流男款时尚手表钢带石英表男式休闲男表男士商务, 均码 白色 黄色 黑色 橙色 商务休闲 不锈钢 圆型 陶瓷 日历 ,男士饰品,800,0,1240,868,购物满99元立减2元 购物满199元立减6元 购物满299元立减10元,3,2,4.59,4.61,4.59,4.62,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.7,1,0,1,0,0,0,0,1,0,>2种优惠,0.02793253,0,0.1140553,"(0,1]"
新款韩版水钻细跟高跟鞋,32（定做不退不换） 33（定做不退不换） 34 35 36 37 38 39 40（定做不退不换） 41（定做不退不换） 42（定做不退不换） 43（定做不退不换） 超高跟 橡胶 套脚,女鞋,1055,0,988,695.1,购物满10元立减10元,1,14,4.7,4.68,4.67,4.7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.70354251,1,0,1,0,0,0,0,1,0,不超过1种优惠,1,1,0.014386419,"(0,1]"
新款精品男士腰带真皮钢头轧花皮带,"均码 图片色 运动,街头 不锈钢头 其它 单圈 普通款(2-4cm) 平滑扣 光面 其它 牛皮",男士饰品,199,0,420,126,购物满2元立减2元 购物满128元立减5元 购物满188元立减8元 购物满268元立减15元,4,2,4.67,4.66,4.64,4.65,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.3,1,0,1,0,0,0,0,1,0,>2种优惠,0.28439646,1,0.015873016,"(0,1]"
新款毛衣女装ol披肩外套欧美时尚蝙蝠袖羊绒衫中长款双面开衫,"宽松均码 蝙蝠袖 通勤（OL）,欧美 其他 加厚 宽松 中灰,天蓝,大红 常规款（51-65cm） 无扣 V领 长袖 编织,纯色,流苏 其他,纯色 秋冬",女装,3450,-23.7,790,158,11.11红包最高再抵           15.00元,2,1031,4.61,4.58,4.6,4.65,17,0,0,1,0,0,1,1,0,0,1,1,0,0,0.2,1,1,0,0,0,0,1,0,0,2种优惠,0,0,0,0
新款男女情侣围脖围巾男欧美明星同款菱形拼色羊毛围巾,"均码 红加米白 湖蓝加咖色 深蓝加深咖 棕色加咖色 黑色加浅咖 深棕加绿色 小清新,韩系 冬季 围巾/丝巾 羊毛 长方形 深棕加绿色,深蓝加深咖,黑色加浅咖,红加米白,棕色加咖色,湖蓝加咖色 马卡龙,拼色/撞色,镶边 保暖 色块,渐变 30cm-70cm 175cm-230cm 175cm-230cm 羊毛",男士饰品,1006,0,84.29,59,购物满129元立减10元 购物满99元立减5元 购物满69元立减3元 购物满69元立减3元 购物满119元立减5元 购物满169元立减8元 购物满259元立减15元,7,0,4.72,4.66,4.68,4.69,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0.699964409,1,0,1,0,0,0,0,1,0,>2种优惠,0.051750014,1,1.169491525,"(1,2]"
新款男士皮带男款时尚腰带商务平滑扣裤带韩版青年休闲板扣男式,"3301金色黑面黑身 3302银色黑面黑身 3303金色铬面棕身 3304银色铬面棕身 3305S型黑面黑身 3306S型铬面棕身 3307S平板面黑身 3308平板铬面棕身 110cm 115cm 120cm 125cm 130cm 学院 合金头 120cm,125cm,110cm,115cm,130cm 字母 单圈 普通款(2-4cm) 平滑扣 光面 字母 其他材质 3307S平板面黑身,3304银色铬面棕身,3302银色黑面黑身,3305S型黑面黑身,3306S型铬面棕身,3308平板铬面棕身,3303金色铬面棕身,3301金色黑面黑身",男士饰品,3960,-8.192,128,87.552,购物满99元立减2元 购物满199元立减6元 购物满299元立减10元,3,253,4.59,4.61,4.59,4.62,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0.684,1,0,1,0,0,0,0,1,0,>2种优惠,0.02793253,0,1.247479839,"(1,2]"
新款男士偏光眼镜品牌墨镜,均码 C10哑黑金色绿片 D60金色哑黑香槟片 D61金色紫片 D70哑黑银色绿片 D90哑白银色冰蓝片 D91银色冰蓝 偏光镜 树脂镜片 防UVA 金属,男士饰品,180,0,776,543.2,NO INF,0,2,4.58,4.56,4.58,4.61,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.7,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
新款男士手表手表时尚潮流男款休闲石英表大表盘皮带韩版潮流腕表,均码 L-906玫瑰金黑面 L-906玫瑰金白面 L-906玫瑰金咖啡面 L-906银壳黑面 L-906银壳白面 户外运动 皮革 圆型 其他 日历,男士饰品,999,-10.5,255,178.5,购物满99元立减2元 购物满199元立减6元 购物满299元立减10元,3,415,4.59,4.6,4.58,4.62,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0.7,1,0,1,0,0,0,0,1,0,>2种优惠,0.02793253,0,0.589285714,"(0,1]"
新款男士运动手表休闲石英表6针防水个性大表盘牛皮带商务男表," 均码 休闲运动风,中性街头风,复古街头,运动学院风,黑森系列,时尚运动风 其它 ",男装,1000,0,769,538.3,购物满99元立减2元 购物满199元立减6元 购物满299元立减10元,3,5,4.73,4.72,4.7,4.68,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.7,1,0,1,0,0,0,0,1,0,>2种优惠,0.02793253,0,0.183912317,"(0,1]"
新款男士运动手表休闲石英表6针防水个性大表盘牛皮带商务男表, 均码 户外运动 其它 圆型 其他 计时码表 ,男士饰品,1000,0,769,538.3,购物满99元立减2元 购物满199元立减6元 购物满299元立减10元,3,5,4.59,4.61,4.59,4.62,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.7,1,0,1,0,0,0,0,1,0,>2种优惠,0.02793253,0,0.183912317,"(0,1]"
新款秋冬2016绒面螺纹跟及踝靴短靴韩版尖头高跟鞋,"""黑色 ""驼色 34 35 36 37 38 尖头 拉链 黑色 短靴 超高跟（大于8cm） 绒面 韩系,通勤（OL） 橡胶底 人造短毛绒 细跟 拼接,绒面 纯色 短筒 绒面 秋冬 拉链",女鞋,981,-3.5,730,218.5,NO INF,0,227,4.74,4.73,4.71,4.75,13,0,0,1,1,0,0,1,0,0,0,1,0,0,0.299315068,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
新款商务男士休闲手表多功能防水男款时尚石英表男式韩版潮流腕表,均码 L-928玫瑰金白面 L-928玫瑰金黑面 L-928银壳白面 L-928银壳黑面 潮流时尚 精钢 圆型 陶瓷 日历,男士饰品,800,0,369,258.3,购物满99元立减2元 购物满199元立减6元 购物满299元立减10元,3,2,4.59,4.6,4.58,4.62,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.7,1,0,1,0,0,0,0,1,0,>2种优惠,0.02793253,0,0.383275261,"(0,1]"
新款石英表女学生韩版时尚潮流复古简约男表女表皮带情侣手表一对, 均码 一对半价黑底黑 女装白底黑表带 男装白底棕表带 女装黑底黑表带 一对半价白棕 女装白底棕表带 一对半价白底黑 男装白底黑表带 男装黑底黑表带 ,男士饰品,1800,0,340,238,购物满99元立减2元 购物满199元立减6元 购物满299元立减10元,3,2,4.59,4.61,4.59,4.62,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0.7,1,0,1,0,0,0,0,1,0,>2种优惠,0.02793253,0,0.415966387,"(0,1]"
新款时尚u10智能手表智能穿戴测心率通话多功能金属计步运动,均码 4G内存钢带+测心率加强版 16G内存钢带+测心率加强版 4G棕色皮带+测心率加强版 16G棕色皮带+测心率加强版 4G黑色皮带+测心率加强版 16G黑色皮带+测心率加强版 户外运动 不锈钢 方型 镂空 日历,男士饰品,1200,0,1138,796.6,购物满99元立减2元 购物满199元立减6元 购物满299元立减10元,3,22,4.59,4.61,4.59,4.62,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.7,1,0,1,0,0,0,0,1,0,>2种优惠,0.02793253,0,0.124278182,"(0,1]"
新款时尚多功能三眼六针薄款皮带夜光男士石英表休闲男表男款腕表,"均码 L-908银壳黑面 L-908银壳白面 L-908玫瑰金黑面 L-908玫瑰金咖啡面 L-908玫瑰金白面 简约运动风,中性街头风,复古街头,韩国风,轻运动风,精致学院风 其它 其他",男士饰品,998,-13.5,255,178.5,购物满99元立减2元 购物满199元立减6元 购物满299元立减10元,3,5,4.59,4.6,4.58,4.62,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0.7,1,0,1,0,0,0,0,1,0,>2种优惠,0.02793253,0,0.6,"(0,1]"
新款时尚休闲男表防水镂空陀飞轮全自动机械男士腕表,均码 白色 黑色 金黑 金白 金色 商务休闲 精钢 圆型 大表盘 24小时指示,男士饰品,249,0,1516,758,购物满99元立减3元 购物满199元立减10元 购物满299元立减20元,3,3,4.72,4.68,4.72,4.72,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.5,1,0,1,0,0,0,0,1,0,>2种优惠,0.049147973,0,0.13060686,"(0,1]"
